"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TZA","United Republic of Tanzania","2005","2005",18.14316,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TZA","United Republic of Tanzania","2006","2006",15.01412,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TZA","United Republic of Tanzania","2007","2007",19.43172,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TZA","United Republic of Tanzania","2008","2008",18.77841,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TZA","United Republic of Tanzania","2009","2009",17.41092,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TZA","United Republic of Tanzania","2010","2010",19.64802,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GEO","Georgia","2000","2000",12.54072,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GEO","Georgia","2001","2001",12.36196,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GEO","Georgia","2002","2002",13.60351,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GEO","Georgia","2003","2003",12.49294,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GEO","Georgia","2004","2004",15.03676,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GEO","Georgia","2005","2005",11.18125,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GEO","Georgia","2006","2006",12.89539,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GEO","Georgia","2007","2007",9.48665,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GEO","Georgia","2008","2008",8.9376,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GEO","Georgia","2009","2009",8.99825,"+","National Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GEO","Georgia","2011","2011",9.26943,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GEO","Georgia","2012","2012",6.70776,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVN","Slovenia","2001","2001",13.81725,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVN","Slovenia","2002","2002",13.72527,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVN","Slovenia","2003","2003",13.69596,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVN","Slovenia","2004","2004",13.49902,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVN","Slovenia","2005","2005",13.29055,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVN","Slovenia","2006","2006",13.3197,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVN","Slovenia","2007","2007",12.89666,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVN","Slovenia","2008","2008",12.54904,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVN","Slovenia","2009","2009",12.30418,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVN","Slovenia","2010","2010",12.08019,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVN","Slovenia","2011","2011",12.07168,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVN","Slovenia","2012","2012",12.63184,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISL","Iceland","2000","2000",15.75082,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISL","Iceland","2001","2001",16.22192,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISL","Iceland","2002","2002",17.10422,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISL","Iceland","2003","2003",16.39488,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISL","Iceland","2004","2004",16.82493,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISL","Iceland","2005","2005",17.80961,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISL","Iceland","2006","2006",17.92521,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISL","Iceland","2007","2007",17.21768,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISL","Iceland","2008","2008",13.03326,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISL","Iceland","2009","2009",15.16028,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISL","Iceland","2010","2010",14.60396,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISL","Iceland","2011","2011",15.41527,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LKA","Sri Lanka","2009","2009",8.27076,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LKA","Sri Lanka","2010","2010",8.60563,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LKA","Sri Lanka","2011","2011",9.32521,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LKA","Sri Lanka","2012","2012",8.75172,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BRN","Brunei Darussalam","2000","2000",8.92074,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BRN","Brunei Darussalam","2010","2010",5.29154,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BRN","Brunei Darussalam","2011","2011",9.18219,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BRN","Brunei Darussalam","2012","2012",9.72782,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NAM","Namibia","2000","2000",21.92506,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NAM","Namibia","2001","2001",22.77571,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NAM","Namibia","2002","2002",21.83686,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NAM","Namibia","2003","2003",20.32821,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NAM","Namibia","2006","2006",21.60299,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NAM","Namibia","2008","2008",25.07235,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NAM","Namibia","2010","2010",26.19325,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LTU","Lithuania","2006","2006",14.28965,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LTU","Lithuania","2007","2007",13.32594,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LTU","Lithuania","2008","2008",13.05296,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LTU","Lithuania","2009","2009",12.77762,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LTU","Lithuania","2010","2010",12.85883,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LTU","Lithuania","2011","2011",12.33635,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ABW","Aruba","2000","2000",21.82276,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ABW","Aruba","2001","2001",21.32039,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ABW","Aruba","2002","2002",19.75715,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ABW","Aruba","2004","2004",14.89786,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ABW","Aruba","2005","2005",18.88828,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ABW","Aruba","2007","2007",20.7888,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ABW","Aruba","2008","2008",19.0362,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ABW","Aruba","2009","2009",21.56179,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ABW","Aruba","2010","2010",22.17513,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ABW","Aruba","2011","2011",21.77598,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CRI","Costa Rica","2000","2000",18.81951,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CRI","Costa Rica","2001","2001",19.15282,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CRI","Costa Rica","2002","2002",19.2405,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CRI","Costa Rica","2003","2003",20.15172,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CRI","Costa Rica","2004","2004",20.43089,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","COM","Comoros","2002","2002",15.78972,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","COM","Comoros","2008","2008",29.23312,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","COM","Comoros","2011","2011",21.41487,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","COM","Comoros","2012","2012",18.49151,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TGO","Togo","2000","2000",24.42371,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TGO","Togo","2001","2001",25.73136,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TGO","Togo","2002","2002",30.70003,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TGO","Togo","2003","2003",27.75643,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TGO","Togo","2004","2004",21.83069,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TGO","Togo","2005","2005",17.67808,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TGO","Togo","2006","2006",17.28665,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TGO","Togo","2007","2007",18.15452,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TGO","Togo","2008","2008",19.24566,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TGO","Togo","2009","2009",19.37198,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TGO","Togo","2010","2010",19.61576,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TGO","Togo","2011","2011",18.63494,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TGO","Togo","2012","2012",17.68043,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","JAM","Jamaica","2000","2000",16.7966,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","JAM","Jamaica","2001","2001",19.99115,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","JAM","Jamaica","2002","2002",18.36393,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","JAM","Jamaica","2003","2003",13.36234,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","JAM","Jamaica","2004","2004",11.73302,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","JAM","Jamaica","2005","2005",14.26937,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","JAM","Jamaica","2007","2007",17.17305,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","JAM","Jamaica","2008","2008",19.11938,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","JAM","Jamaica","2009","2009",17.55284,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","JAM","Jamaica","2010","2010",16.10294,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","JAM","Jamaica","2011","2011",18.58193,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","JAM","Jamaica","2012","2012",18.80926,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NER","Niger","2000","2000",18.78317,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NER","Niger","2001","2001",16.59557,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NER","Niger","2002","2002",16.65247,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NER","Niger","2003","2003",13.8455,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NER","Niger","2006","2006",16.88377,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","NER","Niger","2007","2007",17.37597,,
