"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value"
"21001","Researchers (HC) - Total ","BFA","Burkina Faso","2002","2002",236
"21001","Researchers (HC) - Total ","BFA","Burkina Faso","2003","2003",251
"21001","Researchers (HC) - Total ","BFA","Burkina Faso","2004","2004",293
"21001","Researchers (HC) - Total ","BFA","Burkina Faso","2005","2005",301
"21001","Researchers (HC) - Total ","BFA","Burkina Faso","2007","2007",187
"21001","Researchers (HC) - Total ","BFA","Burkina Faso","2010","2010",1144
"21001","Researchers (HC) - Total ","KHM","Cambodia","2002","2002",744,"+","National Estimation"
"21001","Researchers (HC) - Total ","CMR","Cameroon","2008","2008",4562
"21001","Researchers (HC) - Total ","CPV","Cape Verde","2001","2001",79
"21001","Researchers (HC) - Total ","CPV","Cape Verde","2002","2002",107
"21001","Researchers (HC) - Total ","CPV","Cape Verde","2011","2011",128
"21001","Researchers (HC) - Total ","CAF","Central African Republic","2005","2005",11
"21001","Researchers (HC) - Total ","CAF","Central African Republic","2006","2006",20
"21001","Researchers (HC) - Total ","CAF","Central African Republic","2007","2007",41
"21001","Researchers (HC) - Total ","CAF","Central African Republic","2009","2009",134
"21001","Researchers (HC) - Total ","CHL","Chile","2007","2007",9886
"21001","Researchers (HC) - Total ","CHL","Chile","2008","2008",10582
"21001","Researchers (HC) - Total ","CHL","Chile","2009","2009",8770
"21001","Researchers (HC) - Total ","CHL","Chile","2010","2010",9453
"21001","Researchers (HC) - Total ","CHL","Chile","2011","2011",9388
"21001","Researchers (HC) - Total ","CHL","Chile","2012","2012",10447
"21001","Researchers (HC) - Total ","COL","Colombia","1996","1996",3840
"21001","Researchers (HC) - Total ","COL","Colombia","1997","1997",4110
"21001","Researchers (HC) - Total ","COL","Colombia","2000","2000",7426
"21001","Researchers (HC) - Total ","COL","Colombia","2001","2001",8795
"21001","Researchers (HC) - Total ","COL","Colombia","2002","2002",10502
"21001","Researchers (HC) - Total ","COL","Colombia","2003","2003",11929
"21001","Researchers (HC) - Total ","COL","Colombia","2004","2004",13737
"21001","Researchers (HC) - Total ","COL","Colombia","2005","2005",15171
"21001","Researchers (HC) - Total ","COL","Colombia","2006","2006",16518
"21001","Researchers (HC) - Total ","COL","Colombia","2007","2007",17304
"21001","Researchers (HC) - Total ","COL","Colombia","2008","2008",17322
"21001","Researchers (HC) - Total ","COL","Colombia","2009","2009",16201
"21001","Researchers (HC) - Total ","COL","Colombia","2010","2010",17370
"21001","Researchers (HC) - Total ","COL","Colombia","2011","2011",15492
"21001","Researchers (HC) - Total ","COL","Colombia","2012","2012",16127
"21001","Researchers (HC) - Total ","CRI","Costa Rica","1996","1996",1867
"21001","Researchers (HC) - Total ","CRI","Costa Rica","1999","1999",1412
"21001","Researchers (HC) - Total ","CRI","Costa Rica","2002","2002",1193
"21001","Researchers (HC) - Total ","CRI","Costa Rica","2003","2003",1171
"21001","Researchers (HC) - Total ","CRI","Costa Rica","2004","2004",1076
"21001","Researchers (HC) - Total ","CRI","Costa Rica","2005","2005",1444
"21001","Researchers (HC) - Total ","CRI","Costa Rica","2006","2006",3164
"21001","Researchers (HC) - Total ","CRI","Costa Rica","2007","2007",3521
"21001","Researchers (HC) - Total ","CRI","Costa Rica","2008","2008",3416
"21001","Researchers (HC) - Total ","CRI","Costa Rica","2009","2009",7223
"21001","Researchers (HC) - Total ","CRI","Costa Rica","2010","2010",7796
"21001","Researchers (HC) - Total ","CRI","Costa Rica","2011","2011",8848
"21001","Researchers (HC) - Total ","HRV","Croatia","1999","1999",8770
"21001","Researchers (HC) - Total ","HRV","Croatia","2000","2000",9476
"21001","Researchers (HC) - Total ","HRV","Croatia","2001","2001",9660
"21001","Researchers (HC) - Total ","HRV","Croatia","2002","2002",11136
"21001","Researchers (HC) - Total ","HRV","Croatia","2003","2003",11464
"21001","Researchers (HC) - Total ","HRV","Croatia","2004","2004",13139
"21001","Researchers (HC) - Total ","HRV","Croatia","2005","2005",10367
"21001","Researchers (HC) - Total ","HRV","Croatia","2006","2006",10428
"21001","Researchers (HC) - Total ","HRV","Croatia","2007","2007",11109
"21001","Researchers (HC) - Total ","HRV","Croatia","2008","2008",11915
"21001","Researchers (HC) - Total ","HRV","Croatia","2009","2009",12108
"21001","Researchers (HC) - Total ","HRV","Croatia","2010","2010",12527
"21001","Researchers (HC) - Total ","HRV","Croatia","2011","2011",11454
"21001","Researchers (HC) - Total ","HRV","Croatia","2012","2012",11402
"21001","Researchers (HC) - Total ","CUB","Cuba","1996","1996",5151
"21001","Researchers (HC) - Total ","CUB","Cuba","1997","1997",5163
"21001","Researchers (HC) - Total ","CUB","Cuba","1998","1998",5525
"21001","Researchers (HC) - Total ","CUB","Cuba","1999","1999",5468
"21001","Researchers (HC) - Total ","CUB","Cuba","2000","2000",5378
"21001","Researchers (HC) - Total ","CUB","Cuba","2001","2001",5849
"21001","Researchers (HC) - Total ","CUB","Cuba","2002","2002",6057
"21001","Researchers (HC) - Total ","CUB","Cuba","2003","2003",5075
"21001","Researchers (HC) - Total ","CUB","Cuba","2004","2004",5115
"21001","Researchers (HC) - Total ","CUB","Cuba","2005","2005",5526
"21001","Researchers (HC) - Total ","CUB","Cuba","2006","2006",5491
"21001","Researchers (HC) - Total ","CUB","Cuba","2007","2007",5236
"21001","Researchers (HC) - Total ","CUB","Cuba","2008","2008",5525
"21001","Researchers (HC) - Total ","CUB","Cuba","2009","2009",5448
"21001","Researchers (HC) - Total ","CUB","Cuba","2010","2010",4872
"21001","Researchers (HC) - Total ","CUB","Cuba","2011","2011",4618
"21001","Researchers (HC) - Total ","CUB","Cuba","2012","2012",4655
"21001","Researchers (HC) - Total ","CUB","Cuba","2013","2013",4477
"21001","Researchers (HC) - Total ","CYP","Cyprus","1998","1998",568
"21001","Researchers (HC) - Total ","CYP","Cyprus","1999","1999",665
"21001","Researchers (HC) - Total ","CYP","Cyprus","2000","2000",792
"21001","Researchers (HC) - Total ","CYP","Cyprus","2001","2001",880
"21001","Researchers (HC) - Total ","CYP","Cyprus","2002","2002",1014
"21001","Researchers (HC) - Total ","CYP","Cyprus","2003","2003",1089
"21001","Researchers (HC) - Total ","CYP","Cyprus","2004","2004",1226
"21001","Researchers (HC) - Total ","CYP","Cyprus","2005","2005",1424
"21001","Researchers (HC) - Total ","CYP","Cyprus","2006","2006",1497
"21001","Researchers (HC) - Total ","CYP","Cyprus","2007","2007",1532
"21001","Researchers (HC) - Total ","CYP","Cyprus","2008","2008",1565
"21001","Researchers (HC) - Total ","CYP","Cyprus","2009","2009",1696
"21001","Researchers (HC) - Total ","CYP","Cyprus","2010","2010",1776
"21001","Researchers (HC) - Total ","CYP","Cyprus","2011","2011",1937
"21001","Researchers (HC) - Total ","CYP","Cyprus","2012","2012",1914
"21001","Researchers (HC) - Total ","COD","Democratic Republic of the Congo","2004","2004",9072
"21001","Researchers (HC) - Total ","COD","Democratic Republic of the Congo","2005","2005",10411
"21001","Researchers (HC) - Total ","COD","Democratic Republic of the Congo","2009","2009",12470
"21001","Researchers (HC) - Total ","ECU","Ecuador","1996","1996",1353
"21001","Researchers (HC) - Total ","ECU","Ecuador","1997","1997",1403
"21001","Researchers (HC) - Total ","ECU","Ecuador","1998","1998",1422
"21001","Researchers (HC) - Total ","ECU","Ecuador","2001","2001",648
"21001","Researchers (HC) - Total ","ECU","Ecuador","2002","2002",696
"21001","Researchers (HC) - Total ","ECU","Ecuador","2003","2003",845
"21001","Researchers (HC) - Total ","ECU","Ecuador","2006","2006",1555
"21001","Researchers (HC) - Total ","ECU","Ecuador","2007","2007",1615
"21001","Researchers (HC) - Total ","ECU","Ecuador","2008","2008",2623
"21001","Researchers (HC) - Total ","ECU","Ecuador","2009","2009",2413
"21001","Researchers (HC) - Total ","ECU","Ecuador","2010","2010",3091
"21001","Researchers (HC) - Total ","ECU","Ecuador","2011","2011",4027
"21001","Researchers (HC) - Total ","EGY","Egypt","2007","2007",96481
"21001","Researchers (HC) - Total ","EGY","Egypt","2008","2008",84274
"21001","Researchers (HC) - Total ","EGY","Egypt","2009","2009",89114
"21001","Researchers (HC) - Total ","EGY","Egypt","2010","2010",89270
"21001","Researchers (HC) - Total ","EGY","Egypt","2011","2011",90990
"21001","Researchers (HC) - Total ","EGY","Egypt","2012","2012",108504
"21001","Researchers (HC) - Total ","EGY","Egypt","2013","2013",110772
"21001","Researchers (HC) - Total ","SLV","El Salvador","2003","2003",252
"21001","Researchers (HC) - Total ","SLV","El Salvador","2004","2004",258
"21001","Researchers (HC) - Total ","SLV","El Salvador","2005","2005",260
"21001","Researchers (HC) - Total ","SLV","El Salvador","2006","2006",263
"21001","Researchers (HC) - Total ","SLV","El Salvador","2007","2007",274
"21001","Researchers (HC) - Total ","SLV","El Salvador","2008","2008",401
"21001","Researchers (HC) - Total ","SLV","El Salvador","2009","2009",455
"21001","Researchers (HC) - Total ","SLV","El Salvador","2010","2010",516
"21001","Researchers (HC) - Total ","SLV","El Salvador","2011","2011",533
"21001","Researchers (HC) - Total ","SLV","El Salvador","2012","2012",605
"21001","Researchers (HC) - Total ","SLV","El Salvador","2013","2013",662
"21001","Researchers (HC) - Total ","EST","Estonia","1998","1998",4458
"21001","Researchers (HC) - Total ","EST","Estonia","1999","1999",4563
"21001","Researchers (HC) - Total ","EST","Estonia","2000","2000",4570
"21001","Researchers (HC) - Total ","EST","Estonia","2001","2001",4803
"21001","Researchers (HC) - Total ","EST","Estonia","2002","2002",5089
"21001","Researchers (HC) - Total ","EST","Estonia","2003","2003",5424
"21001","Researchers (HC) - Total ","EST","Estonia","2004","2004",5678
"21001","Researchers (HC) - Total ","EST","Estonia","2005","2005",5734
"21001","Researchers (HC) - Total ","EST","Estonia","2006","2006",6221
"21001","Researchers (HC) - Total ","EST","Estonia","2007","2007",6826
"21001","Researchers (HC) - Total ","EST","Estonia","2008","2008",7226
"21001","Researchers (HC) - Total ","EST","Estonia","2009","2009",7453
"21001","Researchers (HC) - Total ","EST","Estonia","2010","2010",7491
"21001","Researchers (HC) - Total ","EST","Estonia","2011","2011",7646
"21001","Researchers (HC) - Total ","EST","Estonia","2012","2012",7634
"21001","Researchers (HC) - Total ","ETH","Ethiopia","2005","2005",2187
"21001","Researchers (HC) - Total ","ETH","Ethiopia","2007","2007",2377
"21001","Researchers (HC) - Total ","ETH","Ethiopia","2010","2010",7283
"21001","Researchers (HC) - Total ","ETH","Ethiopia","2013","2013",8221
"21001","Researchers (HC) - Total ","FRO","Faeroe Islands","2003","2003",156
"21001","Researchers (HC) - Total ","GAB","Gabon","2004","2004",80
"21001","Researchers (HC) - Total ","GAB","Gabon","2006","2006",150
"21001","Researchers (HC) - Total ","GAB","Gabon","2009","2009",531
"21001","Researchers (HC) - Total ","GMB","Gambia","2001","2001",40
"21001","Researchers (HC) - Total ","GMB","Gambia","2002","2002",40
"21001","Researchers (HC) - Total ","GMB","Gambia","2003","2003",44
"21001","Researchers (HC) - Total ","GMB","Gambia","2004","2004",44
"21001","Researchers (HC) - Total ","GMB","Gambia","2005","2005",46
"21001","Researchers (HC) - Total ","GMB","Gambia","2008","2008",155
"21001","Researchers (HC) - Total ","GMB","Gambia","2009","2009",179
"21001","Researchers (HC) - Total ","GMB","Gambia","2011","2011",60
"21001","Researchers (HC) - Total ","GEO","Georgia","1996","1996",16523
"21001","Researchers (HC) - Total ","GEO","Georgia","1997","1997",16364
"21001","Researchers (HC) - Total ","GEO","Georgia","1998","1998",13692
"21001","Researchers (HC) - Total ","GEO","Georgia","1999","1999",12786
"21001","Researchers (HC) - Total ","GEO","Georgia","2000","2000",11071
"21001","Researchers (HC) - Total ","GEO","Georgia","2001","2001",12400
"21001","Researchers (HC) - Total ","GEO","Georgia","2002","2002",11997
"21001","Researchers (HC) - Total ","GEO","Georgia","2003","2003",11572
"21001","Researchers (HC) - Total ","GEO","Georgia","2004","2004",10910
"21001","Researchers (HC) - Total ","GEO","Georgia","2005","2005",8112
"21001","Researchers (HC) - Total ","GEO","Georgia","2013","2013",2762
"21001","Researchers (HC) - Total ","GEO","Georgia","2014","2014",2893
"21001","Researchers (HC) - Total ","GHA","Ghana","2007","2007",636
"21001","Researchers (HC) - Total ","GHA","Ghana","2010","2010",2542
"21001","Researchers (HC) - Total ","GRL","Greenland","2001","2001",64,"+","National Estimation"
"21001","Researchers (HC) - Total ","GRL","Greenland","2002","2002",73,"+","National Estimation"
"21001","Researchers (HC) - Total ","GRL","Greenland","2003","2003",54,"+","National Estimation"
"21001","Researchers (HC) - Total ","GRL","Greenland","2004","2004",62
"21001","Researchers (HC) - Total ","GUM","Guam","2003","2003",45
"21001","Researchers (HC) - Total ","GUM","Guam","2004","2004",61
"21001","Researchers (HC) - Total ","GUM","Guam","2005","2005",48
"21001","Researchers (HC) - Total ","GTM","Guatemala","2005","2005",615
"21001","Researchers (HC) - Total ","GTM","Guatemala","2006","2006",547
"21001","Researchers (HC) - Total ","GTM","Guatemala","2007","2007",718
"21001","Researchers (HC) - Total ","GTM","Guatemala","2008","2008",710
"21001","Researchers (HC) - Total ","GTM","Guatemala","2009","2009",756
"21001","Researchers (HC) - Total ","GTM","Guatemala","2010","2010",592
"21001","Researchers (HC) - Total ","GTM","Guatemala","2011","2011",601
"21001","Researchers (HC) - Total ","GTM","Guatemala","2012","2012",666
"21001","Researchers (HC) - Total ","HND","Honduras","2000","2000",479
"21001","Researchers (HC) - Total ","HND","Honduras","2001","2001",525
"21001","Researchers (HC) - Total ","HND","Honduras","2002","2002",516
"21001","Researchers (HC) - Total ","HND","Honduras","2003","2003",539
"21001","Researchers (HC) - Total ","HKG","China, Hong Kong Special Administrative Region","2001","2001",10352
"21001","Researchers (HC) - Total ","HKG","China, Hong Kong Special Administrative Region","2002","2002",12611
"21001","Researchers (HC) - Total ","HKG","China, Hong Kong Special Administrative Region","2003","2003",16012
"21001","Researchers (HC) - Total ","HKG","China, Hong Kong Special Administrative Region","2004","2004",17208
"21001","Researchers (HC) - Total ","HKG","China, Hong Kong Special Administrative Region","2005","2005",21382
"21001","Researchers (HC) - Total ","HKG","China, Hong Kong Special Administrative Region","2006","2006",20634
"21001","Researchers (HC) - Total ","HKG","China, Hong Kong Special Administrative Region","2007","2007",22265
"21001","Researchers (HC) - Total ","HKG","China, Hong Kong Special Administrative Region","2008","2008",21613
"21001","Researchers (HC) - Total ","HKG","China, Hong Kong Special Administrative Region","2009","2009",23014
"21001","Researchers (HC) - Total ","HKG","China, Hong Kong Special Administrative Region","2010","2010",24430
"21001","Researchers (HC) - Total ","HKG","China, Hong Kong Special Administrative Region","2011","2011",23908
"21001","Researchers (HC) - Total ","HKG","China, Hong Kong Special Administrative Region","2012","2012",24934
"21001","Researchers (HC) - Total ","IDN","Indonesia","2000","2000",96697
"21001","Researchers (HC) - Total ","IDN","Indonesia","2001","2001",92817
"21001","Researchers (HC) - Total ","IDN","Indonesia","2005","2005",35564
"21001","Researchers (HC) - Total ","IDN","Indonesia","2009","2009",41143,"+","National Estimation"
"21001","Researchers (HC) - Total ","IRN","Iran (Islamic Republic of)","2004","2004",51899
"21001","Researchers (HC) - Total ","IRN","Iran (Islamic Republic of)","2006","2006",67795
"21001","Researchers (HC) - Total ","IRN","Iran (Islamic Republic of)","2008","2008",107810
"21001","Researchers (HC) - Total ","IRN","Iran (Islamic Republic of)","2009","2009",101144
"21001","Researchers (HC) - Total ","IRN","Iran (Islamic Republic of)","2010","2010",115762
"21001","Researchers (HC) - Total ","IRQ","Iraq","2007","2007",32115
"21001","Researchers (HC) - Total ","IRQ","Iraq","2008","2008",34010
"21001","Researchers (HC) - Total ","IRQ","Iraq","2009","2009",36470
"21001","Researchers (HC) - Total ","IRQ","Iraq","2010","2010",38572
"21001","Researchers (HC) - Total ","IRQ","Iraq","2011","2011",40521
"21001","Researchers (HC) - Total ","JOR","Jordan","2003","2003",15891
"21001","Researchers (HC) - Total ","JOR","Jordan","2007","2007",10887
"21001","Researchers (HC) - Total ","JOR","Jordan","2008","2008",11310
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","1996","1996",14600
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","1997","1997",11722
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","1998","1998",10944
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","1999","1999",9624
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2000","2000",9009
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2001","2001",9223
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2002","2002",9366
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2003","2003",9899
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2004","2004",10382
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2005","2005",11910
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2006","2006",12404
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2007","2007",11524
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2008","2008",10780
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2009","2009",10095
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2010","2010",10870
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2011","2011",11488
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2012","2012",13494
"21001","Researchers (HC) - Total ","KAZ","Kazakhstan","2013","2013",17195
"21001","Researchers (HC) - Total ","KEN","Kenya","2007","2007",3509
"21001","Researchers (HC) - Total ","KEN","Kenya","2010","2010",13012
"21001","Researchers (HC) - Total ","KWT","Kuwait","1997","1997",333
"21001","Researchers (HC) - Total ","KWT","Kuwait","1998","1998",330
"21001","Researchers (HC) - Total ","KWT","Kuwait","1999","1999",326
"21001","Researchers (HC) - Total ","KWT","Kuwait","2000","2000",324
"21001","Researchers (HC) - Total ","KWT","Kuwait","2001","2001",336
"21001","Researchers (HC) - Total ","KWT","Kuwait","2002","2002",346
"21001","Researchers (HC) - Total ","KWT","Kuwait","2003","2003",358
"21001","Researchers (HC) - Total ","KWT","Kuwait","2004","2004",373
"21001","Researchers (HC) - Total ","KWT","Kuwait","2005","2005",384
"21001","Researchers (HC) - Total ","KWT","Kuwait","2006","2006",392
"21001","Researchers (HC) - Total ","KWT","Kuwait","2007","2007",472
"21001","Researchers (HC) - Total ","KWT","Kuwait","2008","2008",403
"21001","Researchers (HC) - Total ","KWT","Kuwait","2009","2009",402
"21001","Researchers (HC) - Total ","KWT","Kuwait","2010","2010",407
"21001","Researchers (HC) - Total ","KWT","Kuwait","2011","2011",411
"21001","Researchers (HC) - Total ","KWT","Kuwait","2012","2012",439
"21001","Researchers (HC) - Total ","KWT","Kuwait","2013","2013",4025
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","1996","1996",2629
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","1997","1997",2685
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","1998","1998",2382
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","1999","1999",2284
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","2000","2000",2121
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","2001","2001",2099
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","2002","2002",2065
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","2003","2003",1979
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","2004","2004",2019
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","2005","2005",2187
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","2006","2006",2154
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","2007","2007",2034
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","2008","2008",1835
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","2009","2009",2290
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","2010","2010",1974
"21001","Researchers (HC) - Total ","KGZ","Kyrgyzstan","2011","2011",2224
"21001","Researchers (HC) - Total ","LAO","Lao People's Democratic Republic","2002","2002",209
"21001","Researchers (HC) - Total ","LVA","Latvia","1996","1996",3708
"21001","Researchers (HC) - Total ","LVA","Latvia","1997","1997",3768
"21001","Researchers (HC) - Total ","LVA","Latvia","1998","1998",3753
"21001","Researchers (HC) - Total ","LVA","Latvia","1999","1999",4114
"21001","Researchers (HC) - Total ","LVA","Latvia","2000","2000",6117
"21001","Researchers (HC) - Total ","LVA","Latvia","2001","2001",5785
"21001","Researchers (HC) - Total ","LVA","Latvia","2002","2002",6101
"21001","Researchers (HC) - Total ","LVA","Latvia","2003","2003",5513
"21001","Researchers (HC) - Total ","LVA","Latvia","2004","2004",5625
"21001","Researchers (HC) - Total ","LVA","Latvia","2005","2005",5748
"21001","Researchers (HC) - Total ","LVA","Latvia","2006","2006",7200
"21001","Researchers (HC) - Total ","LVA","Latvia","2007","2007",7823
"21001","Researchers (HC) - Total ","LVA","Latvia","2008","2008",7447
"21001","Researchers (HC) - Total ","LVA","Latvia","2009","2009",6324
"21001","Researchers (HC) - Total ","LVA","Latvia","2010","2010",6517
"21001","Researchers (HC) - Total ","LVA","Latvia","2011","2011",7377
"21001","Researchers (HC) - Total ","LVA","Latvia","2012","2012",7995
"21001","Researchers (HC) - Total ","LSO","Lesotho","2002","2002",49
"21001","Researchers (HC) - Total ","LSO","Lesotho","2003","2003",97
"21001","Researchers (HC) - Total ","LSO","Lesotho","2004","2004",68
"21001","Researchers (HC) - Total ","LSO","Lesotho","2009","2009",229
"21001","Researchers (HC) - Total ","LSO","Lesotho","2011","2011",42
"21001","Researchers (HC) - Total ","LBY","Libya","2004","2004",215
"21001","Researchers (HC) - Total ","LBY","Libya","2006","2006",339
"21001","Researchers (HC) - Total ","LBY","Libya","2007","2007",373
"21001","Researchers (HC) - Total ","LBY","Libya","2008","2008",588
"21001","Researchers (HC) - Total ","LBY","Libya","2009","2009",460
"21001","Researchers (HC) - Total ","LTU","Lithuania","1996","1996",10006
"21001","Researchers (HC) - Total ","LTU","Lithuania","1997","1997",10057
"21001","Researchers (HC) - Total ","LTU","Lithuania","1998","1998",10651
"21001","Researchers (HC) - Total ","LTU","Lithuania","1999","1999",10688
"21001","Researchers (HC) - Total ","LTU","Lithuania","2000","2000",10100
"21001","Researchers (HC) - Total ","LTU","Lithuania","2001","2001",10213
"21001","Researchers (HC) - Total ","LTU","Lithuania","2002","2002",9517
"21001","Researchers (HC) - Total ","LTU","Lithuania","2003","2003",10552
"21001","Researchers (HC) - Total ","LTU","Lithuania","2004","2004",11636
"21001","Researchers (HC) - Total ","LTU","Lithuania","2005","2005",11918
"21001","Researchers (HC) - Total ","LTU","Lithuania","2006","2006",12013
"21001","Researchers (HC) - Total ","LTU","Lithuania","2007","2007",13393
"21001","Researchers (HC) - Total ","LTU","Lithuania","2008","2008",13518
"21001","Researchers (HC) - Total ","LTU","Lithuania","2009","2009",13882
"21001","Researchers (HC) - Total ","LTU","Lithuania","2010","2010",14056
"21001","Researchers (HC) - Total ","LTU","Lithuania","2011","2011",17358
"21001","Researchers (HC) - Total ","LTU","Lithuania","2012","2012",17677
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","1997","1997",2403
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","1998","1998",2674
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","1999","1999",2614
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2000","2000",2595
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2001","2001",2558
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2002","2002",2636
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2003","2003",2417
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2004","2004",2266
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2005","2005",2440
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2006","2006",2218
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2007","2007",2213
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2008","2008",2056
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2009","2009",1795
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2010","2010",2014
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2011","2011",1843
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2012","2012",2231
"21001","Researchers (HC) - Total ","MKD","The former Yugoslav Republic of Macedonia","2013","2013",2867
"21001","Researchers (HC) - Total ","MDG","Madagascar","2001","2001",1423
"21001","Researchers (HC) - Total ","MDG","Madagascar","2002","2002",1329
"21001","Researchers (HC) - Total ","MDG","Madagascar","2003","2003",1432
"21001","Researchers (HC) - Total ","MDG","Madagascar","2004","2004",1527
"21001","Researchers (HC) - Total ","MDG","Madagascar","2005","2005",1607
"21001","Researchers (HC) - Total ","MDG","Madagascar","2006","2006",1780
"21001","Researchers (HC) - Total ","MDG","Madagascar","2007","2007",1852
"21001","Researchers (HC) - Total ","MDG","Madagascar","2008","2008",1825
"21001","Researchers (HC) - Total ","MDG","Madagascar","2009","2009",1817
"21001","Researchers (HC) - Total ","MDG","Madagascar","2010","2010",2334
"21001","Researchers (HC) - Total ","MDG","Madagascar","2011","2011",2364
"21001","Researchers (HC) - Total ","MWI","Malawi","2007","2007",733
"21001","Researchers (HC) - Total ","MWI","Malawi","2010","2010",1843
"21001","Researchers (HC) - Total ","MYS","Malaysia","1998","1998",6249
"21001","Researchers (HC) - Total ","MYS","Malaysia","2000","2000",15022
"21001","Researchers (HC) - Total ","MYS","Malaysia","2002","2002",17790
"21001","Researchers (HC) - Total ","MYS","Malaysia","2004","2004",23092
"21001","Researchers (HC) - Total ","MYS","Malaysia","2006","2006",19021
"21001","Researchers (HC) - Total ","MYS","Malaysia","2008","2008",31442
"21001","Researchers (HC) - Total ","MYS","Malaysia","2009","2009",53304
"21001","Researchers (HC) - Total ","MYS","Malaysia","2010","2010",67412
"21001","Researchers (HC) - Total ","MYS","Malaysia","2011","2011",73752
"21001","Researchers (HC) - Total ","MYS","Malaysia","2012","2012",75257
"21001","Researchers (HC) - Total ","MLI","Mali","2006","2006",1236
"21001","Researchers (HC) - Total ","MLI","Mali","2007","2007",877
"21001","Researchers (HC) - Total ","MLI","Mali","2010","2010",898
"21001","Researchers (HC) - Total ","MLT","Malta","2002","2002",689
"21001","Researchers (HC) - Total ","MLT","Malta","2003","2003",706
"21001","Researchers (HC) - Total ","MLT","Malta","2004","2004",893
"21001","Researchers (HC) - Total ","MLT","Malta","2005","2005",972
"21001","Researchers (HC) - Total ","MLT","Malta","2006","2006",1048
"21001","Researchers (HC) - Total ","MLT","Malta","2007","2007",996
"21001","Researchers (HC) - Total ","MLT","Malta","2008","2008",1087
"21001","Researchers (HC) - Total ","MLT","Malta","2009","2009",945
"21001","Researchers (HC) - Total ","MLT","Malta","2010","2010",1077
"21001","Researchers (HC) - Total ","MLT","Malta","2011","2011",1273
"21001","Researchers (HC) - Total ","MLT","Malta","2012","2012",1451
"21001","Researchers (HC) - Total ","MUS","Mauritius","1997","1997",231
"21001","Researchers (HC) - Total ","MUS","Mauritius","2012","2012",353
"21001","Researchers (HC) - Total ","MDA","Republic of Moldova","2003","2003",2737
"21001","Researchers (HC) - Total ","MDA","Republic of Moldova","2004","2004",2725
"21001","Researchers (HC) - Total ","MDA","Republic of Moldova","2005","2005",2583
"21001","Researchers (HC) - Total ","MDA","Republic of Moldova","2006","2006",2507
